,Unnamed: 0,name,distance,contacts,chains,lon,lat,full_address,district,zip_code,street,house_nr,opening_hours,food_type,food_type_2,phone
12,12,Barra,316,"[{'phone': [{'value': '+493081860757'}], 'www': [{'value': 'http://www.barraberlin.com', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'reservations@barraberlin.com', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.427,52.47435,"Barra, Okerstraße 2, 12049 Berlin, Deutschland",Neukölln,12049,Okerstraße,2,"Mon, Thu-Sun: 18:30 - 22:30",Spanisch - Tapas,NaN,+493081860757
13,13,Baklavacı Antepliogulları,317,[{'phone': [{'value': '+493089620456'}]}],,13.42675,52.47556,"Baklavacı Antepliogulları, Hermannstraße 64, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,64,NaN,NaN,NaN,+493089620456
14,14,Bistro bei Gery,339,[{'phone': [{'value': '+4915166386811'}]}],,13.42802,52.47305,"Bistro bei Gery, Hermannstraße 78, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,78,NaN,Balkanküche,NaN,+4915166386811
15,15,Falafel4you,339,[{'phone': [{'value': '+491791317309'}]}],,13.42802,52.47305,"Falafel4you, Hermannstraße 78, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,78,NaN,Nahöstlich,NaN,+491791317309
16,16,Manaisch,339,[{'phone': [{'value': '+4915111279460'}]}],,13.42802,52.47305,"Manaisch, Hermannstraße 78, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,78,Mon-Sun: 08:00 - 24:00,Brunch,NaN,+4915111279460
17,17,Restlos Glücklich,353,[{'mobile': [{'value': '+4915164507151'}]}],,13.43547,52.47728,"Restlos Glücklich, Kienitzer Straße 22, 12053 Berlin, Deutschland",Neukölln,12053,Kienitzer Straße,22,NaN,Deutsch,NaN,NaN
18,18,Untertitel,353,"[{'phone': [{'value': '+491749058591'}], 'www': [{'value': 'http://www.untertitelnk.com'}]}]",,13.43547,52.47728,"Untertitel, Kienitzer Straße 22, 12053 Berlin, Deutschland",Neukölln,12053,Kienitzer Straße,22,"Tue-Thu, Sun: 10:00 - 23:59",Chinesisch,Italienisch,+491749058591
19,19,Pee Pees Katzencafé,357,"[{'phone': [{'value': '+493068086600'}], 'www': [{'value': 'http://peepeeskatzencafe.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}]}]",,13.43352,52.47235,"Pee Pees Katzencafé, Thomasstraße 53, 12053 Berlin, Deutschland",Neukölln,12053,Thomasstraße,53,Tue-Fri: 13:00 - 18:00,Europäisch,Deutsch,+493068086600
20,20,M-A - Feine Kost,358,"[{'phone': [{'value': '+493032890881'}], 'www': [{'value': 'http://www.ma-feinekost.com', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0001'}, {'id': '100-1100-0010'}, {'id': '600-6300-0066'}]}]}]",,13.42623,52.47591,"M-A - Feine Kost, Kienitzer Straße 93, 12049 Berlin, Deutschland",Neukölln,12049,Kienitzer Straße,93,"Mon-Wed, Fri: 09:00 - 18:00",Italienisch,Französisch,+493032890881
21,21,Döner am U-Bahnhof Leinestr.,361,[{'phone': [{'value': '+49157750697400'}]}],,13.42828,52.47266,"Döner am U-Bahnhof Leinestr., Hermannstraße 79, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,79,Mon-Sun: 09:00 - 24:00,Nahöstlich,Hotdogs,+49157750697400
22,22,Dürümcü Baba,369,,,13.42634,52.4765,"Dürümcü Baba, Hermannstraße 58, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,58,NaN,Nahöstlich,Pizza,NaN
23,23,La Côte,369,"[{'phone': [{'value': '+493030648638'}], 'www': [{'value': 'http://www.lacoteberlin.com'}]}]",,13.42605,52.47589,"La Côte, Kienitzer Straße 95, 12049 Berlin, Deutschland",Neukölln,12049,Kienitzer Straße,95,NaN,Französisch,NaN,+493030648638
24,24,Gülom Bäckerei,382,[{'phone': [{'value': '+493060975531'}]}],,13.42667,52.47716,"Gülom Bäckerei, Hermannstraße 208, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,208,NaN,Frühstück,NaN,+493060975531
25,25,21 Gramm,398,"[{'phone': [{'value': '+4915219079892', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493076795810'}, {'value': '+4935314369001', 'categories': [{'id': '700-7200-0253'}]}], 'www': [{'value': 'http://www.21gramm.berlin', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0001'}, {'id': '100-1100-0010'}, {'id': '200-2000-0011'}]}], 'email': [{'value': 'reservierung@21gramm.berlin', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.42908,52.472,"21 Gramm, Hermannstraße, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,NaN,Tue-Sun: 10:00 - 24:00,Europäisch,Deutsch,+4915219079892
26,26,Tako Mako,404,[{'phone': [{'value': '+49972547058144'}]}],,13.43558,52.47789,"Tako Mako, Briesestraße, 12053 Berlin, Deutschland",Neukölln,12053,Briesestraße,NaN,NaN,Japanisch,NaN,+49972547058144
27,27,Mehas,416,[{'phone': [{'value': '+491738270632'}]}],,13.42607,52.47713,"Mehas, Hermannstraße 54, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,54,NaN,Nahöstlich,Türkisch,+491738270632
28,28,Bäckerei Bonau,422,"[{'phone': [{'value': '+491745718445', 'categories': [{'id': '100-1100-0010'}]}, {'value': '+49306222603'}, {'value': '+4949306222603', 'categories': [{'id': '600-6300-0244'}]}], 'www': [{'value': 'http://www.facebook.com/bonakollektiv', 'categories': [{'id': '100-1100-0010'}]}]}]",,13.42927,52.47173,"Bäckerei Bonau, Hermannstraße 178, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,178,Tue-Fri: 08:00 - 17:00,Europäisch,Italienisch,+491745718445
29,29,Ayvaz,426,"[{'phone': [{'value': '+493081493521'}], 'fax': [{'value': '030 81493522', 'categories': [{'id': '100-1000-0000'}, {'id': '600-6300-0244'}]}], 'www': [{'value': 'http://www.ayvazmanufaktur.de', 'categories': [{'id': '100-1000-0000'}, {'id': '600-6300-0244'}]}]}]",,13.42925,52.47889,"Ayvaz, Rollbergstraße, 12053 Berlin, Deutschland",Neukölln,12053,Rollbergstraße,NaN,Mon-Sun: 00:00 - 23:00,Türkisch,NaN,+493081493521
30,30,Pipapo,436,[{'phone': [{'value': '+493062939993'}]}],,13.42537,52.47394,"Pipapo, Okerstraße 40, 12049 Berlin, Deutschland",Neukölln,12049,Okerstraße,40,Mon-Sun: 18:00 - 23:00,Italienisch,Mediterran,+493062939993
31,31,Suppenhuhn,437,,,13.42772,52.47851,"Suppenhuhn, Rollbergstraße 70, 12053 Berlin, Deutschland",Neukölln,12053,Rollbergstraße,70,NaN,Suppen,NaN,NaN
32,32,Aller-Eck,442,"[{'phone': [{'value': '+49306216314'}], 'www': [{'value': 'http://allereck.u-city.org'}]}]",,13.42493,52.4748,"Aller-Eck, Weisestraße 40, 12049 Berlin, Deutschland",Neukölln,12049,Weisestraße,40,Mon-Sat: 10:00 - 23:59,NaN,NaN,+49306216314
33,33,Pannek Seine Budike Sein Biergarten,445,"[{'phone': [{'value': '+491775475052'}], 'www': [{'value': 'http://www.pannek-seine-budike.berlin'}]}]",,13.43084,52.47928,"Pannek Seine Budike Sein Biergarten, Am Sudhaus 3, 12053 Berlin, Deutschland",Neukölln,12053,Am Sudhaus,3,NaN,Deutsch,NaN,+491775475052
34,34,Home: Coffee & Food,446,"[{'phone': [{'value': '+491627646046'}], 'www': [{'value': 'http://www.athomeberlin.com'}, {'value': 'https://www.facebook.com/HomeCafeBerlin'}]}]",,13.43355,52.4715,"Home: Coffee & Food, Jonasstraße 23, 12053 Berlin, Deutschland",Neukölln,12053,Jonasstraße,23,"Mon, Tue, Thu, Fri: 09:00 - 18:00",Australisch,Frühstück,+491627646046
35,35,Tamper Meets Jigger,448,"[{'phone': [{'value': '+493068900707'}], 'www': [{'value': 'http://tampermeetsjigger.com', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '100-1100-0010'}, {'id': '200-2000-0011'}]}], 'email': [{'value': 'contact@tampermeetsjigger.com', 'categories': [{'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}]}]",,13.43376,52.47152,"Tamper Meets Jigger, Jonasstraße 22, 12053 Berlin, Deutschland",Neukölln,12053,Jonasstraße,22,Tue-Thu: 10:00 - 19:00,Europäisch,NaN,+493068900707
36,36,From Hanoi with Love,450,"[{'phone': [{'value': '+493022391732'}], 'www': [{'value': 'http://de-de.facebook.com/fromhanoiwithlove'}, {'value': 'http://www.fromhanoiwithlove.com'}, {'value': 'https://www.facebook.com/fromhanoiwithlove'}]}]",,13.42943,52.47143,"From Hanoi with Love, Hermannstraße 176, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,176,Mon-Sun: 13:00 - 22:00,Vietnamesisch,Asiatisch,+493022391732
37,37,Caglayan Grillhaus,460,"[{'phone': [{'value': '+493070226404'}], 'www': [{'value': 'http://caglayan-berlin.de'}, {'value': 'https://www.caglayangrillhaus.de'}]}]",,13.42948,52.47132,"Caglayan Grillhaus, Hermannstraße 175, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,175,"Mon-Thu: 00:00 - 22:30, 23:59 - 23:59",Nahöstlich,Amerikanisch - Barbecue,+493070226404
38,38,Kiezpizza,477,[{'phone': [{'value': '+493027017901'}]}],,13.42521,52.47732,"Kiezpizza, Herrfurthstraße 32, 12049 Berlin, Deutschland",Neukölln,12049,Herrfurthstraße,32,NaN,Pizza,NaN,+493027017901
39,39,Lalibela,477,"[{'phone': [{'value': '+491636444968'}], 'www': [{'value': 'http://www.lalibelaberlin.de'}, {'value': 'https://app.resmio.com/la-libela/widget', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'lalibela@freenet.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.42521,52.47732,"Lalibela, Herrfurthstraße 32, 12049 Berlin, Deutschland",Neukölln,12049,Herrfurthstraße,32,Mon-Sun: 14:00 - 12:00,Äthiopisch,Afrikanisch,+491636444968
40,40,Adiyaman Cigköftecisi Orhan Usta,477,"[{'phone': [{'value': '+4915233506623'}], 'www': [{'value': 'http://cigkoefte.berlin', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}, {'value': 'http://cigkofte-shop.com', 'categories': [{'id': '100-1000-0000'}]}]}]","[{'id': '7755', 'name': 'Meshur Adiyaman Cigkoftecisi'}]",13.42521,52.47732,"Adiyaman Cigköftecisi Orhan Usta, Herrfurthstraße 32, 12049 Berlin, Deutschland",Neukölln,12049,Herrfurthstraße,32,Mon-Fri: 11:00 - 23:00,Vegan,Nahöstlich,+4915233506623
41,41,Loungebar Karma,478,[{'phone': [{'value': '+491776402567'}]}],,13.42958,52.47114,"Loungebar Karma, Hermannstraße 174, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,174,NaN,NaN,NaN,+491776402567
42,42,Merakli Köfteci,478,[{'phone': [{'value': '+493062725528'}]}],,13.42958,52.47114,"Merakli Köfteci, Hermannstraße 174, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,174,NaN,Nahöstlich,Türkisch,+493062725528
43,43,Raclette Leopold,488,"[{'phone': [{'value': '+4917623894005'}], 'www': [{'value': 'http://leopoldsape.de'}]}]",,13.425,52.47729,"Raclette Leopold, Herrfurthstraße 31, 12049 Berlin, Deutschland",Neukölln,12049,Herrfurthstraße,31,NaN,NaN,NaN,+4917623894005
44,44,Skyline Lounge,496,"[{'phone': [{'value': '+4917663240439'}], 'www': [{'value': 'https://gobars.de/01108840/Skyline_Lounge', 'categories': [{'id': '200-2000-0000'}]}]}]",,13.43025,52.47089,"Skyline Lounge, Jonasstraße 37, 12053 Berlin, Deutschland",Neukölln,12053,Jonasstraße,37,NaN,NaN,NaN,+4917663240439
45,45,cigköfte,498,"[{'phone': [{'value': '+4917619801980'}, {'value': '+491797944301'}], 'www': [{'value': 'http://www.cigkoftem.com'}]}]",,13.42567,52.47809,"cigköfte, Hermannstraße 50, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,50,Mon-Sun: 11:00 - 23:30,Türkisch,Sandwiches,+4917619801980
46,46,Papillon,502,"[{'phone': [{'value': '+4930627800'}, {'value': '+493062780132'}], 'www': [{'value': 'http://www.accorhotels.com'}]}]",,13.42614,52.47846,"Papillon, Hermannstraße 214, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,214,Mon-Fri: 06:00 - 23:00,International,NaN,+4930627800
47,47,Rix,502,"[{'phone': [{'value': '+4930627800'}, {'value': '+493062780133'}]}]",,13.42614,52.47846,"Rix, Hermannstraße 214, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,214,NaN,International,NaN,+4930627800
49,49,Gordon,504,"[{'phone': [{'value': '+491636875144', 'categories': [{'id': '100-1000-0000'}, {'id': '600-6900-0105'}]}, {'value': '+493041767355', 'categories': [{'id': '600-6900-0105'}]}, {'value': '+493067946719'}], 'www': [{'value': 'http://gordon-berlin.com', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}, {'id': '600-6900-0105'}]}, {'value': 'http://instagram.com/gordon.cafe.recordstore', 'categories': [{'id': '100-1100-0010'}, {'id': '600-6900-0105'}]}]}]",,13.42399,52.47495,"Gordon, Allerstraße 11, 12049 Berlin, Deutschland",Neukölln,12049,Allerstraße,11,Mon-Thu: 18:00 - 22:00,Mediterran,Nahöstlich,+491636875144
50,50,Feed Café,505,[{'phone': [{'value': '+4915785263285'}]}],,13.42434,52.47672,"Feed Café, Weisestraße 49, 12049 Berlin, Deutschland",Neukölln,12049,Weisestraße,49,Tue-Sun: 14:00 - 20:00,NaN,NaN,+4915785263285
51,51,L'Eustache,505,"[{'phone': [{'value': '+4915750859998'}, {'value': '+4917682694740'}], 'www': [{'value': 'https://www.facebook.com/pages/leustache/843305979049917'}]}]",,13.42434,52.47672,"L'Eustache, Weisestraße 49, 12049 Berlin, Deutschland",Neukölln,12049,Weisestraße,49,Tue-Sat: 18:00 - 23:00,Französisch,Europäisch,+4915750859998
52,52,Club del Burro,507,"[{'phone': [{'value': '+493076906888'}], 'www': [{'value': 'http://www.clubdelburro.berlin', 'categories': [{'id': '100-1000-0009'}]}]}]",,13.42465,52.47725,"Club del Burro, Herrfurthstraße 30, 12049 Berlin, Deutschland",Neukölln,12049,Herrfurthstraße,30,Mon-Sun: 12:00 - 22:00,Mexikanisch,Amerikanisch,+493076906888
53,53,Döner Rix,510,,,13.43855,52.47676,"Döner Rix, Saltykowstraße 2, 12053 Berlin, Deutschland",Neukölln,12053,Saltykowstraße,2,NaN,Nahöstlich,NaN,NaN
54,54,Pappelreihe,518,"[{'phone': [{'value': '+4915145304686', 'categories': [{'id': '100-1100-0010'}]}, {'value': '+4915171821493', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}, {'value': '+4917643249671'}], 'www': [{'value': 'http://www.pappelreihe.de'}, {'value': 'https://www.facebook.com/Cafe.Pappelreihe', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}], 'email': [{'value': 'post@pappelreihe.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}]}]",,13.42378,52.47563,"Pappelreihe, Kienitzer Straße 109, 12049 Berlin, Deutschland",Neukölln,12049,Kienitzer Straße,109,Mon-Fri: 08:00 - 21:30,Frühstück,NaN,+4915145304686
56,56,Pantostado Café,523,[{'phone': [{'value': '+493049204444'}]}],,13.42607,52.47869,"Pantostado Café, Hermannstraße 216, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,216,Mon-Fri: 08:00 - 19:00,Sandwiches,NaN,+493049204444
57,57,Laidak,526,"[{'www': [{'value': 'http://laidak.net', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0001'}]}]}]",,13.42871,52.47973,"Laidak, Boddinstraße 42, 12053 Berlin, Deutschland",Neukölln,12053,Boddinstraße,42,Mon-Sat: 14:00 - 01:00,NaN,NaN,NaN
58,58,Caligari,527,"[{'phone': [{'value': '+493052649841'}], 'www': [{'value': 'caligariberlin.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://m.facebook.com/caligariberlin', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.42368,52.47585,"Caligari, Kienitzer Straße 110, 12049 Berlin, Deutschland",Neukölln,12049,Kienitzer Straße,110,Mon-Sun: 18:00 - 23:00,Italienisch,Europäisch,+493052649841
59,59,Masaya Cafe,529,"[{'phone': [{'value': '+491725768741'}], 'www': [{'value': 'http://www.masayacafe.de'}]}]",,13.43872,52.47696,"Masaya Cafe, Karl-Marx-Straße 140, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,140,NaN,NaN,NaN,+491725768741
60,60,Créperie 24,529,"[{'phone': [{'value': '+493054892885'}], 'www': [{'value': 'http://www.creperie24.berlin'}]}]",,13.43872,52.47696,"Créperie 24, Karl-Marx-Straße 140, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,140,NaN,NaN,NaN,+493054892885
61,61,Simbur Frühstückshaus und Burger,534,"[{'phone': [{'value': '+493062725959'}], 'www': [{'value': 'http://www.simbur.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://www.facebook.com/simbur.berlin'}]}]",,13.43811,52.47782,"Simbur Frühstückshaus und Burger, Karl-Marx-Straße 124, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,124,Mon-Sun: 06:00 - 20:00,Europäisch,Frühstück,+493062725959
63,63,India Palace II,540,"[{'phone': [{'value': '+49306263986'}, {'value': '+4949306263986'}], 'www': [{'value': 'http://www.india-palace-2.de'}, {'value': 'https://indiapalace.berlin', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.42932,52.4706,"India Palace II, Hermannstraße 93, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,93,Mon-Sun: 12:00 - 22:00,Indisch,Fastfood,+49306263986
64,64,Star-Pizza,540,"[{'phone': [{'value': '+493062900524'}], 'www': [{'value': 'http://www.starsteinofen.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}]}]",,13.42932,52.4706,"Star-Pizza, Hermannstraße 93, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,93,Mon-Thu: 12:00 - 12:00,Pizza,Burger,+493062900524
65,65,Fühstückshaus,543,[{'phone': [{'value': '+4917656652606'}]}],,13.42992,52.47049,"Fühstückshaus, Hermannstraße 171, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,171,NaN,Brunch,NaN,+4917656652606
66,66,Mustafas Pizzeria,543,,,13.42992,52.47049,"Mustafas Pizzeria, Hermannstraße 171, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,171,NaN,Nahöstlich,Pizza,NaN
67,67,Bonjour la Vie,543,[{'phone': [{'value': '+4917656652606'}]}],,13.42992,52.47049,"Bonjour la Vie, Hermannstraße 171, 12051 Berlin, Deutschland",Neukölln,12051,Hermannstraße,171,NaN,Brunch,NaN,+4917656652606
68,68,Tisk Speisekneipe,547,"[{'phone': [{'value': '+4930398200000'}], 'www': [{'value': 'http://www.tisk-speisekneipe.de'}], 'email': [{'value': 'reservierung@tisk-speisekneipe.de'}]}]",,13.43245,52.48017,"Tisk Speisekneipe, Neckarstraße 12, 12053 Berlin, Deutschland",Neukölln,12053,Neckarstraße,12,"Wed, Fri, Sat: 18:00 - 19:00",Deutsch,Europäisch,+4930398200000
69,69,Yücel Kebap,553,"[{'phone': [{'value': '+493076764896'}], 'www': [{'value': 'http://m.facebook.com/pages/category/Fast-Food-Restaurant/Y%C3%9CCEL-KEBAP-1865097767060000', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}]}, {'value': 'http://yuecelkebabrestaurant.placeweb.site', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}]}]}]",,13.43958,52.47522,"Yücel Kebap, Karl-Marx-Straße 166, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,166,Mon-Sun: 08:00 - 23:59,Nahöstlich,Türkisch,+493076764896
70,70,Taha Chicken,556,[{'phone': [{'value': '+493062005391'}]}],,13.42546,52.47874,"Taha Chicken, Hermannstraße 46, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,46,NaN,Hotdogs,Hähnchen,+493062005391
71,71,Restaurant Istanbul,556,[{'phone': [{'value': '+4917624715835'}]}],,13.42546,52.47874,"Restaurant Istanbul, Hermannstraße 46, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,46,Mon-Sun: 10:00 - 24:00,Nahöstlich,Türkisch,+4917624715835
72,72,Rollberge,556,"[{'phone': [{'value': '+493054468619'}], 'www': [{'value': 'http://rollberge.wordpress.com', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.42546,52.47874,"Rollberge, Hermannstraße 46, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,46,Mon-Sun: 11:00 - 23:00,Italienisch,Mediterran,+493054468619
73,73,Legende,556,,,13.42546,52.47874,"Legende, Hermannstraße 46, 12049 Berlin, Deutschland",Neukölln,12049,Hermannstraße,46,NaN,Nahöstlich,NaN,NaN
75,75,Hot Döner,559,[{'phone': [{'value': '+493062900524'}]}],,13.42923,52.47044,"Hot Döner, Warthestraße, 12051 Berlin, Deutschland",Neukölln,12051,Warthestraße,NaN,NaN,Nahöstlich,NaN,+493062900524
76,76,Event Restaurant Vorwerck,559,"[{'phone': [{'value': '+4917662707060', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0368'}, {'id': '600-6300-0068'}]}, {'value': '+493096535042'}], 'www': [{'value': 'https://www.vorwerck-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}]}]",,13.43879,52.47755,"Event Restaurant Vorwerck, Karl-Marx-Straße 131, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,131,Wed-Sun: 17:00 - 23:59,Europäisch,Deutsch,+4917662707060
77,77,Brot und Brötchen,559,"[{'phone': [{'value': '+493056828945'}], 'www': [{'value': 'http://brotundbroetchen.de'}]}]",,13.43879,52.47755,"Brot und Brötchen, Karl-Marx-Straße 131, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,131,Mon-Fri: 07:00 - 19:00,NaN,NaN,+493056828945
78,78,Al Nabulsi Berlin Konditorei,560,[{'phone': [{'value': '+4917634144444'}]}],,13.43966,52.47502,"Al Nabulsi Berlin Konditorei, Karl-Marx-Straße 168, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,168,NaN,NaN,NaN,+4917634144444
79,79,Mutfak Frühstückshaus,560,"[{'phone': [{'value': '+493068975270'}, {'value': '+4949493068975270'}], 'www': [{'value': 'http://www.mutfakcafe.de'}]}]",,13.43966,52.47502,"Mutfak Frühstückshaus, Karl-Marx-Straße 168, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,168,Mon-Sun: 08:00 - 24:00,Türkisch,NaN,+493068975270
80,80,Chicken Grill,560,,,13.43875,52.47761,"Chicken Grill, Karl-Marx-Straße 129, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,129,"Mon-Thu, Sun: 09:00 - 23:00",Nahöstlich,Hähnchen,NaN
81,81,Al Zawak,560,,,13.43875,52.47761,"Al Zawak, Karl-Marx-Straße 129, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,129,Mon-Sun: 09:00 - 24:00,Nahöstlich,Brunch,NaN
82,82,Burgercrew Homemade Burger Grill'',560,"[{'phone': [{'value': '+493028428414'}], 'www': [{'value': 'https://www.facebook.com/BurgerCrewBerlin', 'categories': [{'id': '100-1000-0009'}]}]}]",,13.43913,52.4771,"Burgercrew Homemade Burger Grill'', Karl-Marx-Straße 139, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,139,Mon-Fri: 11:00 - 22:00,Burger,NaN,+493028428414
83,83,Cafe Rix,561,"[{'phone': [{'value': '+49306869020'}, {'value': '+4949306869020', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.caferix.de'}, {'value': 'http://www.caferix.de/impressum', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@www.caferix.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.43921,52.47698,"Cafe Rix, Karl-Marx-Straße 141, 12043 Berlin, Deutschland",Neukölln,12043,Karl-Marx-Straße,141,Mon-Fri: 10:00 - 24:00,NaN,NaN,+49306869020
